searge,name,side,desc
DrownedEntity$SwimUpGoal.field_204738_c,field_204738_c,2,
DrownedEntity$SwimUpGoal.field_204739_d,field_204739_d,2,
DrownedEntity$TridentAttackGoal.field_204728_a,field_204728_a,2,
DrownedOuterLayer.field_204721_a,field_204721_a,0,
DrownedOuterLayer.field_204723_c,field_204723_c,0,
DrownedRenderer.field_204720_a,field_204720_a,0,
DungeonRoomConfig.field_202487_a,field_202487_a,2,
DungeonsFeature.field_175916_b,field_175916_b,2,
DungeonsFeature.field_175918_a,field_175918_a,2,
DungeonsFeature.field_205189_c,field_205189_c,2,
DutyTime.field_221390_a,field_221390_a,2,
DutyTime.field_221391_b,field_221391_b,2,
DyeColor.field_176785_v,field_176785_v,2,
DyeColor.field_193351_w,field_193351_w,2,
DyeColor.field_193352_x,field_193352_x,2,
DyeColor.field_196062_q,field_196062_q,2,
DyeColor.field_196063_r,field_196063_r,2,
DyeColor.field_196064_s,field_196064_s,2,
DyeColor.field_196065_u,field_196065_u,2,
DyeColor.field_196066_w,field_196066_w,2,
DyeColor.field_196067_y,field_196067_y,2,
DyeColor.field_218390_z,field_218390_z,2,
DyeItem.field_195963_a,field_195963_a,2,
DyeItem.field_195964_b,field_195964_b,2,
DyeRenameMap.field_219828_a,field_219828_a,2,
DyingPhase.field_188672_b,field_188672_b,2,
DyingPhase.field_188673_c,field_188673_c,2,
DynamicLootEntry.field_216165_c,field_216165_c,2,
DynamicLootEntry.field_216166_h,field_216166_h,2,
DynamicTexture.field_110566_b,field_110566_b,0,
EatGrassGoal.field_151500_b,field_151500_b,2,
EatGrassGoal.field_151501_c,field_151501_c,2,
EatGrassGoal.field_151502_a,field_151502_a,2,
EatGrassGoal.field_179505_b,field_179505_b,2,
EdgeBiomeLayer.field_202752_b,field_202752_b,2,
EdgeBiomeLayer.field_202753_c,field_202753_c,2,
EdgeBiomeLayer.field_202754_d,field_202754_d,2,
EdgeBiomeLayer.field_202755_e,field_202755_e,2,
EdgeBiomeLayer.field_202756_f,field_202756_f,2,
EdgeBiomeLayer.field_202757_g,field_202757_g,2,
EdgeBiomeLayer.field_202758_h,field_202758_h,2,
EdgeBiomeLayer.field_202759_i,field_202759_i,2,
EdgeBiomeLayer.field_202760_j,field_202760_j,2,
EdgeBiomeLayer.field_202761_k,field_202761_k,2,
EdgeBiomeLayer.field_202762_l,field_202762_l,2,
EdgeBiomeLayer.field_202763_m,field_202763_m,2,
EdgeBiomeLayer.field_202764_n,field_202764_n,2,
EdgeBiomeLayer.field_202765_o,field_202765_o,2,
EdgeBiomeLayer.field_202766_p,field_202766_p,2,
EdgeBiomeLayer.field_215731_g,field_215731_g,2,
EditBookScreen.field_214232_a,field_214232_a,0,
EditBookScreen.field_214233_b,field_214233_b,0,
EditBookScreen.field_214234_c,field_214234_c,0,
EditBookScreen.field_214235_d,field_214235_d,0,
EditBookScreen.field_214236_e,field_214236_e,0,
EditBookScreen.field_214237_f,field_214237_f,0,
EditBookScreen.field_214238_g,field_214238_g,0,
EditBookScreen.field_214239_h,field_214239_h,0,
EditBookScreen.field_214240_i,field_214240_i,0,
EditBookScreen.field_214241_j,field_214241_j,0,
EditBookScreen.field_214242_k,field_214242_k,0,
EditBookScreen.field_214243_l,field_214243_l,0,
EditBookScreen.field_214244_m,field_214244_m,0,
EditBookScreen.field_214245_n,field_214245_n,0,
EditBookScreen.field_214246_o,field_214246_o,0,
EditBookScreen.field_214247_p,field_214247_p,0,
EditBookScreen.field_214248_q,field_214248_q,0,
EditBookScreen.field_214249_r,field_214249_r,0,
EditBookScreen.field_214250_s,field_214250_s,0,
EditBookScreen$Point.field_216928_b,field_216928_b,0,
EditBookScreen$Point.field_216929_c,field_216929_c,0,
EditMinecartCommandBlockScreen.field_184093_g,field_184093_g,0,
EditSignScreen.field_146848_f,field_146848_f,0,
EditSignScreen.field_146849_g,field_146849_g,0,
EditSignScreen.field_146851_h,field_146851_h,0,
EditSignScreen.field_214267_d,field_214267_d,0,
EditStructureScreen.field_189825_A,field_189825_A,0,
EditStructureScreen.field_189826_B,field_189826_B,0,
EditStructureScreen.field_189827_C,field_189827_C,0,
EditStructureScreen.field_189828_D,field_189828_D,0,
EditStructureScreen.field_189829_E,field_189829_E,0,
EditStructureScreen.field_189830_F,field_189830_F,0,
EditStructureScreen.field_189831_G,field_189831_G,0,
EditStructureScreen.field_189832_H,field_189832_H,0,
EditStructureScreen.field_189833_I,field_189833_I,0,
EditStructureScreen.field_189834_J,field_189834_J,0,
EditStructureScreen.field_189835_K,field_189835_K,0,
EditStructureScreen.field_189836_L,field_189836_L,0,
EditStructureScreen.field_189837_M,field_189837_M,0,
EditStructureScreen.field_189838_N,field_189838_N,0,
EditStructureScreen.field_189839_O,field_189839_O,0,
EditStructureScreen.field_189840_P,field_189840_P,0,
EditStructureScreen.field_189841_Q,field_189841_Q,0,
EditStructureScreen.field_189842_R,field_189842_R,0,
EditStructureScreen.field_189844_T,field_189844_T,0,
EditStructureScreen.field_189846_f,field_189846_f,0,
EditStructureScreen.field_189847_g,field_189847_g,0,
EditStructureScreen.field_189848_h,field_189848_h,0,
EditStructureScreen.field_189849_i,field_189849_i,0,
EditStructureScreen.field_189850_r,field_189850_r,0,
EditStructureScreen.field_189851_s,field_189851_s,0,
EditStructureScreen.field_189852_t,field_189852_t,0,
EditStructureScreen.field_189853_u,field_189853_u,0,
EditStructureScreen.field_189854_v,field_189854_v,0,
EditStructureScreen.field_189855_w,field_189855_w,0,
EditStructureScreen.field_189856_x,field_189856_x,0,
EditStructureScreen.field_189857_y,field_189857_y,0,
EditStructureScreen.field_189858_z,field_189858_z,0,
EditWorldScreen.field_184859_f,field_184859_f,0,
EditWorldScreen.field_184860_g,field_184860_g,0,
EditWorldScreen.field_195327_a,field_195327_a,0,
EditWorldScreen.field_214311_b,field_214311_b,0,
EffectCommand.field_198361_a,field_198361_a,2,
EffectCommand.field_198362_b,field_198362_b,2,
EffectCommand.field_198363_c,field_198363_c,2,
Effect.field_111188_I,field_111188_I,2,
Effect.field_220305_b,field_220305_b,2,
Effect.field_76414_N,field_76414_N,2,
Effect.field_76416_I,field_76416_I,2,
EffectInstance.field_100013_f,field_100013_f,0,
EffectInstance.field_180155_a,field_180155_a,2,
EffectInstance.field_188420_b,field_188420_b,2,
EffectInstance.field_188421_h,field_188421_h,2,
EffectInstance.field_205349_i,field_205349_i,2,
EffectInstance.field_76460_b,field_76460_b,2,
EffectInstance.field_76461_c,field_76461_c,2,
EffectInstance.field_82723_d,field_82723_d,2,
EffectInstance.field_82724_e,field_82724_e,2,
EffectsChangedTrigger.field_193154_a,field_193154_a,2,
EffectsChangedTrigger.field_193155_b,field_193155_b,2,
EffectsChangedTrigger$Instance.field_193196_a,field_193196_a,2,
EffectsChangedTrigger$Listeners.field_193433_a,field_193433_a,2,
EffectsChangedTrigger$Listeners.field_193434_b,field_193434_b,2,
Effects.field_180152_w,field_180152_w,2,
Effects.field_188423_x,field_188423_x,2,
Effects.field_188424_y,field_188424_y,2,
Effects.field_188425_z,field_188425_z,2,
Effects.field_189112_A,field_189112_A,2,
Effects.field_204839_B,field_204839_B,2,
Effects.field_205136_C,field_205136_C,2,
Effects.field_206827_D,field_206827_D,2,
Effects.field_220309_E,field_220309_E,2,
Effects.field_220310_F,field_220310_F,2,
Effects.field_76419_f,field_76419_f,2,
Effects.field_76420_g,field_76420_g,2,
Effects.field_76421_d,field_76421_d,2,
Effects.field_76422_e,field_76422_e,2,
Effects.field_76424_c,field_76424_c,2,
Effects.field_76426_n,field_76426_n,2,
Effects.field_76427_o,field_76427_o,2,
Effects.field_76428_l,field_76428_l,2,
Effects.field_76429_m,field_76429_m,2,
Effects.field_76430_j,field_76430_j,2,
Effects.field_76431_k,field_76431_k,2,
Effects.field_76432_h,field_76432_h,2,
Effects.field_76433_i,field_76433_i,2,
Effects.field_76436_u,field_76436_u,2,
Effects.field_76437_t,field_76437_t,2,
Effects.field_76438_s,field_76438_s,2,
Effects.field_76439_r,field_76439_r,2,
Effects.field_76440_q,field_76440_q,2,
Effects.field_76441_p,field_76441_p,2,
Effects.field_76443_y,field_76443_y,2,
Effects.field_76444_x,field_76444_x,2,
Effects.field_82731_v,field_82731_v,2,
EffectType.field_220307_d,field_220307_d,2,
ElderGuardianEntity.field_213629_b,field_213629_b,2,
ElderGuardianRenderer.field_177116_j,field_177116_j,0,
ElytraLayer.field_188355_a,field_188355_a,0,
ElytraLayer.field_188357_c,field_188357_c,0,
ElytraModel.field_187060_a,field_187060_a,0,
ElytraModel.field_187061_b,field_187061_b,0,
ElytraSound.field_189405_m,field_189405_m,0,
ElytraSound.field_189406_n,field_189406_n,0,
EmitterParticle.field_174849_az,field_174849_az,0,
EmitterParticle.field_174850_ay,field_174850_ay,0,
EmitterParticle.field_174851_a,field_174851_a,0,
EmitterParticle.field_174852_ax,field_174852_ax,0,
EmptyChunk.field_201623_e,field_201623_e,0,
EmptyJigsawPiece.field_214856_a,field_214856_a,2,
EmptyProfileResult.field_219926_a,field_219926_a,2,
EmptyProfiler.field_219906_a,field_219906_a,2,
EmptyTickList.field_205389_a,field_205389_a,2,
EnchantCommand.field_202652_a,field_202652_a,2,
EnchantCommand.field_202653_b,field_202653_b,2,
EnchantCommand.field_202654_c,field_202654_c,2,
EnchantCommand.field_202655_d,field_202655_d,2,
EnchantCommand.field_202656_e,field_202656_e,2,
EnchantedItemTrigger.field_192191_a,field_192191_a,2,
EnchantedItemTrigger.field_192192_b,field_192192_b,2,
EnchantedItemTrigger$Instance.field_192258_a,field_192258_a,2,
EnchantedItemTrigger$Instance.field_192259_b,field_192259_b,2,
EnchantedItemTrigger$Listeners.field_192461_a,field_192461_a,2,
EnchantedItemTrigger$Listeners.field_192462_b,field_192462_b,2,
EnchantingTableBlock.field_196322_a,field_196322_a,2,
EnchantingTableTileEntity.field_195521_p,field_195521_p,2,
EnchantingTableTileEntity.field_195522_a,field_195522_a,2,
EnchantingTableTileEntity.field_195523_f,field_195523_f,2,
EnchantingTableTileEntity.field_195524_g,field_195524_g,2,
EnchantingTableTileEntity.field_195525_h,field_195525_h,2,
EnchantingTableTileEntity.field_195526_i,field_195526_i,2,
EnchantingTableTileEntity.field_195527_j,field_195527_j,2,
EnchantingTableTileEntity.field_195528_k,field_195528_k,2,
EnchantingTableTileEntity.field_195529_l,field_195529_l,2,
EnchantingTableTileEntity.field_195530_m,field_195530_m,2,
EnchantingTableTileEntity.field_195531_n,field_195531_n,2,
EnchantingTableTileEntity.field_195532_o,field_195532_o,2,
EnchantmentArgument.field_201946_a,field_201946_a,2,
EnchantmentArgument.field_201947_b,field_201947_b,2,
EnchantmentContainer.field_178149_f,field_178149_f,2,
EnchantmentContainer.field_185001_h,field_185001_h,2,
EnchantmentContainer.field_185002_i,field_185002_i,2,
EnchantmentContainer.field_217006_g,field_217006_g,2,
EnchantmentContainer.field_75167_g,field_75167_g,2,
EnchantmentContainer.field_75168_e,field_75168_e,2,
EnchantmentContainer.field_75169_l,field_75169_l,2,
EnchantmentData.field_76302_b,field_76302_b,2,
EnchantmentData.field_76303_c,field_76303_c,2,
Enchantment.field_185263_a,field_185263_a,2,
Enchantment.field_77333_a,field_77333_a,2,
Enchantment.field_77350_z,field_77350_z,2,
Enchantment.field_77351_y,field_77351_y,2,
EnchantmentNameParts.field_148336_b,field_148336_b,0,
EnchantmentNameParts.field_148337_c,field_148337_c,0,
EnchantmentNameParts.field_148338_a,field_148338_a,0,
EnchantmentPredicate.field_192466_a,field_192466_a,2,
EnchantmentPredicate.field_192467_b,field_192467_b,2,
EnchantmentPredicate.field_192468_c,field_192468_c,2,
Enchantment$Rarity.field_185275_e,field_185275_e,2,
EnchantmentScreen.field_147069_w,field_147069_w,0,
EnchantmentScreen.field_147070_D,field_147070_D,0,
EnchantmentScreen.field_147071_v,field_147071_v,0,
EnchantmentScreen.field_147072_E,field_147072_E,0,
EnchantmentScreen.field_147073_u,field_147073_u,0,
EnchantmentScreen.field_147074_F,field_147074_F,0,
EnchantmentScreen.field_147076_A,field_147076_A,0,
EnchantmentScreen.field_147077_B,field_147077_B,0,
EnchantmentScreen.field_147078_C,field_147078_C,0,
EnchantmentScreen.field_147080_z,field_147080_z,0,
EnchantmentScreen.field_147081_y,field_147081_y,0,
EnchantmentScreen.field_147082_x,field_147082_x,0,
Enchantments.field_151369_A,field_151369_A,2,
Enchantments.field_151370_z,field_151370_z,2,
Enchantments.field_180308_g,field_180308_g,2,
Enchantments.field_180309_e,field_180309_e,2,
Enchantments.field_180310_c,field_180310_c,2,
Enchantments.field_180312_n,field_180312_n,2,
Enchantments.field_180313_o,field_180313_o,2,
Enchantments.field_185296_A,field_185296_A,2,
Enchantments.field_185297_d,field_185297_d,2,
Enchantments.field_185298_f,field_185298_f,2,
Enchantments.field_185299_g,field_185299_g,2,
Enchantments.field_185300_i,field_185300_i,2,
Enchantments.field_185301_j,field_185301_j,2,
Enchantments.field_185302_k,field_185302_k,2,
Enchantments.field_185303_l,field_185303_l,2,
Enchantments.field_185304_p,field_185304_p,2,
Enchantments.field_185305_q,field_185305_q,2,
Enchantments.field_185306_r,field_185306_r,2,
Enchantments.field_185307_s,field_185307_s,2,
Enchantments.field_185308_t,field_185308_t,2,
Enchantments.field_185309_u,field_185309_u,2,
Enchantments.field_185310_v,field_185310_v,2,
Enchantments.field_185311_w,field_185311_w,2,
Enchantments.field_185312_x,field_185312_x,2,
Enchantments.field_190940_C,field_190940_C,2,
Enchantments.field_190941_k,field_190941_k,2,
Enchantments.field_191530_r,field_191530_r,2,
Enchantments.field_203193_C,field_203193_C,2,
Enchantments.field_203194_D,field_203194_D,2,
Enchantments.field_203195_E,field_203195_E,2,
Enchantments.field_203196_F,field_203196_F,2,
Enchantments.field_222192_G,field_222192_G,2,
Enchantments.field_222193_H,field_222193_H,2,
Enchantments.field_222194_I,field_222194_I,2,
Enchantments.field_222195_L,field_222195_L,2,
Enchantments.field_77329_d,field_77329_d,2,
Enchantments.field_77334_n,field_77334_n,2,
Enchantments.field_92091_k,field_92091_k,2,
EnchantmentTableParticle$EnchantmentTable.field_217525_a,field_217525_a,0,
EnchantmentTableParticle.field_70566_as,field_70566_as,0,
EnchantmentTableParticle.field_70567_ar,field_70567_ar,0,
EnchantmentTableParticle.field_70568_aq,field_70568_aq,0,
EnchantmentTableParticle$NautilusFactory.field_217524_a,field_217524_a,0,
EnchantmentTableTileEntityRenderer.field_147540_b,field_147540_b,0,
EnchantmentTableTileEntityRenderer.field_147541_c,field_147541_c,0,
EnchantRandomly.field_186557_a,field_186557_a,2,
EnchantRandomly.field_186558_b,field_186558_b,2,
EnchantWithLevels$Builder.field_216060_a,field_216060_a,2,
EnchantWithLevels$Builder.field_216061_b,field_216061_b,2,
EnchantWithLevels.field_186577_a,field_186577_a,2,
EnchantWithLevels.field_186578_b,field_186578_b,2,
EndBiomeProvider.field_201546_a,field_201546_a,2,
EndBiomeProvider.field_201547_b,field_201547_b,2,
EndBiomeProvider.field_205009_d,field_205009_d,2,
EndBiomeProviderSettings.field_205447_a,field_205447_a,2,
EndChunkGenerator.field_191061_n,field_191061_n,2,
EndCityPieces$3.field_186186_a,field_186186_a,2,
EndCityPieces$CityTemplate.field_186181_d,field_186181_d,2,
EndCityPieces$CityTemplate.field_186182_e,field_186182_e,2,
EndCityPieces$CityTemplate.field_186183_f,field_186183_f,2,
EndCityPieces.field_186202_b,field_186202_b,2,
EndCityPieces.field_186203_c,field_186203_c,2,
EndCityPieces.field_186204_d,field_186204_d,2,
EndCityPieces.field_186205_e,field_186205_e,2,
EndCityPieces.field_186206_f,field_186206_f,2,
EndCityPieces.field_186207_g,field_186207_g,2,
EndCityPieces.field_186208_h,field_186208_h,2,
EndCityPieces.field_186209_i,field_186209_i,2,
EndDimension.field_186064_g,field_186064_g,2,
EndDimension.field_209958_g,field_209958_g,2,
EnderChestBlock.field_176437_a,field_176437_a,2,
EnderChestBlock.field_196324_b,field_196324_b,2,
EnderChestBlock.field_204615_b,field_204615_b,2,
EnderChestBlock.field_220115_d,field_220115_d,2,
EnderChestInventory.field_70488_a,field_70488_a,2,
EnderChestTileEntity.field_145972_a,field_145972_a,2,
EnderChestTileEntity.field_145973_j,field_145973_j,2,
EnderChestTileEntity.field_145974_k,field_145974_k,2,
EnderChestTileEntity.field_145975_i,field_145975_i,2,
EnderCrystalEntity.field_184521_b,field_184521_b,2,
EnderCrystalEntity.field_184522_c,field_184522_c,2,
EnderCrystalEntity.field_70261_a,field_70261_a,2,
EnderCrystalModel.field_78228_b,field_78228_b,0,
EnderCrystalModel.field_78229_c,field_78229_c,0,
EnderCrystalModel.field_78230_a,field_78230_a,0,
EnderCrystalRenderer.field_110787_a,field_110787_a,0,
EnderCrystalRenderer.field_188316_g,field_188316_g,0,
EnderCrystalRenderer.field_76995_b,field_76995_b,0,
EnderDragonEntity.field_184673_bv,field_184673_bv,2,
EnderDragonEntity.field_184674_a,field_184674_a,2,
EnderDragonEntity.field_184675_bH,field_184675_bH,2,
EnderDragonEntity.field_184676_bI,field_184676_bI,2,
EnderDragonEntity.field_184677_bJ,field_184677_bJ,2,
EnderDragonEntity.field_184678_bK,field_184678_bK,2,
EnderDragonEntity.field_184679_bL,field_184679_bL,2,
EnderDragonEntity.field_184680_bM,field_184680_bM,2,
EnderDragonEntity.field_184681_bN,field_184681_bN,2,
EnderDragonEntity.field_184682_bO,field_184682_bO,2,
EnderDragonEntity.field_213405_bO,field_213405_bO,2,
EnderDragonEntity.field_70976_f,field_70976_f,2,
EnderDragonEntity.field_70977_g,field_70977_g,2,
EnderDragonEntity.field_70979_e,field_70979_e,2,
EnderDragonEntity.field_70982_bz,field_70982_bz,2,
EnderDragonEntity.field_70983_bA,field_70983_bA,2,
EnderDragonEntity.field_70984_by,field_70984_by,2,
EnderDragonEntity.field_70985_j,field_70985_j,2,
EnderDragonEntity.field_70986_h,field_70986_h,2,
EnderDragonEntity.field_70987_i,field_70987_i,2,
EnderDragonEntity.field_70988_bD,field_70988_bD,2,
EnderDragonEntity.field_70990_bB,field_70990_bB,2,
EnderDragonEntity.field_70991_bC,field_70991_bC,2,
